,movieId,genres,movie_title,director_name,actor_1_name,actor_2_name,actor_3_name,plot_keywords
176,785,Comedy,Kingpin,Bobby Farrelly,Bill Murray,Lin Shaye,Richard Tyson,amish|bowling|on the road|rubber hand|tournament
177,786,Action|Drama|Thriller,Eraser,Chuck Russell,Vanessa Williams,James Coburn,Roma Maffia,assassination attempt|corporate crime|rogue agent|witness|witness protection program
178,798,Action|Adventure|Drama|Thriller,Daylight,Rob Cohen,Sylvester Stallone,Viggo Mortensen,Amy Brenneman,collapsing tunnel|explosion|new jersey|tunnel|weimaraner
179,94491,Horror|Thriller,Daylight,Rob Cohen,Sylvester Stallone,Viggo Mortensen,Amy Brenneman,collapsing tunnel|explosion|new jersey|tunnel|weimaraner
180,800,Drama|Mystery|Western,Lone Star,John Sayles,Matthew McConaughey,Clifton James,Miriam Colon,father son relationship|interracial relationship|neo western|sheriff|texas
181,801,Children|Comedy,Harriet the Spy,Bronwen Hughes,Gregory Smith,Eartha Kitt,Charlotte Sullivan,binoculars|child spy|notebook|secret|spy
182,802,Drama|Romance,Phenomenon,Jon Turteltaub,Robert Duvall,Kyra Sedgwick,David Gallagher,brain tumor|genius|psionic power|telekinesis|terminal illness
183,803,Comedy|Drama|Romance,Walking and Talking,Nicole Holofcener,Kevin Corrigan,Anne Heche,Vincent Pastore,briefs|cancer|cat|cult film|friend
184,804,Comedy|Romance,She's the One,Edward Burns,John Mahoney,Frank Vincent,Michael McGlone,claim in title|infidelity|irish american|love|sex
185,809,Action|Adventure,Fled,Kevin Hooks,Salma Hayek,Stephen Baldwin,Will Patton,disk|floppy disk|mafia|prison|prisoner
186,831,Drama,Stonewall,Roland Emmerich,Jeremy Irvine,Caleb Landry Jones,Matt Craven,box office flop|critically bashed|gay rights|new york city|stonewall riots
187,832,Crime|Thriller,Ransom,Ron Howard,Lili Taylor,Delroy Lindo,Rene Russo,bounty|fbi|millionaire|money|ransom
188,836,Action|Adventure|Thriller,Chain Reaction,Andrew Davis,Keanu Reeves,Morgan Freeman,Kevin Dunn,cold fusion|die hard scenario|man with glasses|on the run|outrunning explosion
189,69339,Horror,Chain Reaction,Andrew Davis,Keanu Reeves,Morgan Freeman,Kevin Dunn,cold fusion|die hard scenario|man with glasses|on the run|outrunning explosion
190,849,Action|Adventure|Sci-Fi|Thriller,Escape from L.A.,John Carpenter,Steve Buscemi,Valeria Golino,Michelle Forbes,escape|island|los angeles california|machismo|president's daughter
191,851,Drama,Basquiat,Julian Schnabel,Gary Oldman,Michael Wincott,Courtney Love,andy warhol|art|artist|friendship|street artist
192,852,Comedy|Drama|Romance,Tin Cup,Ron Shelton,Don Johnson,Cheech Marin,Rene Russo,driving range|golf|golfer|tournament|winnebago
193,866,Crime|Drama|Romance|Thriller,Bound,Lana Wachowski,Christopher Meloni,Kevin Michael Richardson,Peter Spellos,gangster|lesbian|mafia|money|neo noir
194,869,Crime|Drama|Musical|Thriller,Kansas City,Robert Altman,Steve Buscemi,Jennifer Jason Leigh,Miranda Richardson,1930s|election|female frontal nudity|kansas city|politician
195,875,Action|Crime|Drama,Nothing to Lose,Steve Oedekerk,Kelly Preston,Michael McKean,Rebecca Gayheart,boss|ghetto|money|robber|robbery
196,7048,Action|Adventure|Comedy|Crime,Nothing to Lose,Steve Oedekerk,Kelly Preston,Michael McKean,Rebecca Gayheart,boss|ghetto|money|robber|robbery
197,117324,Crime|Thriller,Nothing to Lose,Steve Oedekerk,Kelly Preston,Michael McKean,Rebecca Gayheart,boss|ghetto|money|robber|robbery
198,885,Children|Drama|Fantasy,Bogus,Norman Jewison,Haley Joel Osment,Nancy Travis,Andrea Martin,box office flop|circus|imaginary friend|magician|one word title
199,899,Comedy|Musical|Romance,Singin' in the Rain,Stanley Donen,Rita Moreno,Debbie Reynolds,Cyd Charisse,actress|chorus girl|fan|friend|love
200,905,Comedy|Romance,It Happened One Night,Frank Capra,Claudette Colbert,Alan Hale,Walter Connolly,bus|detective|love|money|reporter
201,910,Comedy|Crime,Some Like It Hot,Billy Wilder,Nehemiah Persoff,Joe E. Brown,George Raft,all girl band|band|cross dressing|musician|yacht
202,912,Drama|Romance,Casablanca,Michael Curtiz,Humphrey Bogart,Claude Rains,Conrad Veidt,american expatriate|casablanca morocco|gestapo|police|visa
203,914,Comedy|Drama|Musical|Romance,My Fair Lady,George Cukor,Jeremy Brett,Rex Harrison,Theodore Bikel,colonel|flower girl|professor|street|wager
204,920,Drama|Romance|War,Gone with the Wind,Victor Fleming,Hattie McDaniel,George Reeves,Thomas Mitchell,battle of the sexes|gallantry|honesty|indifference|scandal
205,924,Adventure|Drama|Sci-Fi,2001: A Space Odyssey,Stanley Kubrick,Keir Dullea,Gary Lockwood,Glenn Beck,ancient astronaut|famous line|message from outer space|monolith|star child
206,928,Drama|Mystery|Romance|Thriller,Rebecca,Alfred Hitchcock,Laurence Olivier,Joan Fontaine,George Sanders,death|estate|housekeeper|love|monte carlo
207,931,Mystery|Romance|Thriller,Spellbound,Alfred Hitchcock,Norman Lloyd,Rhonda Fleming,Leo G. Carroll,amnesia|dream analysis|dream sequence|guilt complex|post traumatic stress disorder
208,6331,Documentary,Spellbound,Alfred Hitchcock,Norman Lloyd,Rhonda Fleming,Leo G. Carroll,amnesia|dream analysis|dream sequence|guilt complex|post traumatic stress disorder
209,945,Comedy|Musical|Romance,Top Hat,Mark Sandrich,Ginger Rogers,Edward Everett Horton,Eric Blore,dance|dancer|dancing|horse|tap dancing
210,952,Adventure|Comedy,Around the World in 80 Days,Frank Coraci,Jim Broadbent,Steve Coogan,Cécile De France,19th century|around the world|inventor|martial arts|train
211,952,Adventure|Comedy,Around the World in 80 Days,Frank Coraci,Jim Broadbent,Steve Coogan,Cécile De France,19th century|around the world|inventor|martial arts|train
212,8526,Adventure|Children|Comedy,Around the World in 80 Days,Frank Coraci,Jim Broadbent,Steve Coogan,Cécile De France,19th century|around the world|inventor|martial arts|train
213,8526,Adventure|Children|Comedy,Around the World in 80 Days,Frank Coraci,Jim Broadbent,Steve Coogan,Cécile De France,19th century|around the world|inventor|martial arts|train
214,953,Drama|Fantasy|Romance,It's a Wonderful Life,Frank Capra,Donna Reed,Lionel Barrymore,Thomas Mitchell,angel|bank|guardian angel|second chance|small town life
215,954,Drama,Mr. Smith Goes to Washington,Frank Capra,Claude Rains,Jean Arthur,Thomas Mitchell,camp|corruption|governor|senate|u.s. senate
216,968,Horror|Sci-Fi|Thriller,Night of the Living Dead,George A. Romero,Judith O'Dea,Duane Jones,S. William Hinzman,cemetery|farmhouse|radiation|running out of gas|zombie
217,968,Horror|Sci-Fi|Thriller,Night of the Living Dead,George A. Romero,Judith O'Dea,Duane Jones,S. William Hinzman,cemetery|farmhouse|radiation|running out of gas|zombie
218,8225,Horror,Night of the Living Dead,George A. Romero,Judith O'Dea,Duane Jones,S. William Hinzman,cemetery|farmhouse|radiation|running out of gas|zombie
219,8225,Horror,Night of the Living Dead,George A. Romero,Judith O'Dea,Duane Jones,S. William Hinzman,cemetery|farmhouse|radiation|running out of gas|zombie
220,971,Drama,Cat on a Hot Tin Roof,Richard Brooks,Burl Ives,Judith Anderson,Jack Carson,cancer|football|homosexuality|marriage|mississippi
221,990,Action|Adventure|Thriller,Maximum Risk,Ringo Lam,Natasha Henstridge,Zach Grenier,Paul Ben-Victor,fbi|fbi agent|mafia|russian mafia|twin
222,991,Drama,Michael Collins,Neil Jordan,Alan Rickman,Liam Neeson,Julia Roberts,ireland|irish|irish civil war|irish free state|sinn fein
223,998,Action|Crime,Set It Off,F. Gary Gray,Vivica A. Fox,Jada Pinkett Smith,Blair Underwood,bank|black comedy|main characters killed off|money|robbery
224,1003,Drama|Thriller,Extreme Measures,Michael Apted,J.K. Simmons,Paul Guilfoyle,Bill Nunn,cartoon on tv|doctor|emergency room|hospital|nudity
225,1019,Adventure|Drama|Sci-Fi,"20,000 Leagues Under the Sea",Richard Fleischer,James Mason,Robert J. Wilke,Paul Lukas,captain|expedition|sea|submarine|whale
226,1019,Adventure|Drama|Sci-Fi,"20,000 Leagues Under the Sea",Richard Fleischer,James Mason,Robert J. Wilke,Paul Lukas,captain|expedition|sea|submarine|whale
227,62383,Action|Adventure|Sci-Fi,"20,000 Leagues Under the Sea",Richard Fleischer,James Mason,Robert J. Wilke,Paul Lukas,captain|expedition|sea|submarine|whale
228,62383,Action|Adventure|Sci-Fi,"20,000 Leagues Under the Sea",Richard Fleischer,James Mason,Robert J. Wilke,Paul Lukas,captain|expedition|sea|submarine|whale
229,102190,Adventure|Romance|Sci-Fi,"20,000 Leagues Under the Sea",Richard Fleischer,James Mason,Robert J. Wilke,Paul Lukas,captain|expedition|sea|submarine|whale
230,102190,Adventure|Romance|Sci-Fi,"20,000 Leagues Under the Sea",Richard Fleischer,James Mason,Robert J. Wilke,Paul Lukas,captain|expedition|sea|submarine|whale
231,114130,Romance|Sci-Fi,"20,000 Leagues Under the Sea",Richard Fleischer,James Mason,Robert J. Wilke,Paul Lukas,captain|expedition|sea|submarine|whale
232,114130,Romance|Sci-Fi,"20,000 Leagues Under the Sea",Richard Fleischer,James Mason,Robert J. Wilke,Paul Lukas,captain|expedition|sea|submarine|whale
233,1020,Comedy,Cool Runnings,Jon Turteltaub,Doug E. Doug,Leon,Malik Yoba,bobsled|coach|jamaica|olympic games|olympics
234,1022,Animation|Children|Fantasy|Musical|Romance,Cinderella,Kenneth Branagh,Hayley Atwell,Derek Jacobi,Lily James,dress|duke|fairy godmother|fairy tale|pumpkin
235,1022,Animation|Children|Fantasy|Musical|Romance,Cinderella,Kenneth Branagh,Hayley Atwell,Derek Jacobi,Lily James,dress|duke|fairy godmother|fairy tale|pumpkin
236,63239,Children|Fantasy|Musical|Romance,Cinderella,Kenneth Branagh,Hayley Atwell,Derek Jacobi,Lily James,dress|duke|fairy godmother|fairy tale|pumpkin
237,63239,Children|Fantasy|Musical|Romance,Cinderella,Kenneth Branagh,Hayley Atwell,Derek Jacobi,Lily James,dress|duke|fairy godmother|fairy tale|pumpkin
238,111901,Fantasy|Romance,Cinderella,Kenneth Branagh,Hayley Atwell,Derek Jacobi,Lily James,dress|duke|fairy godmother|fairy tale|pumpkin
239,111901,Fantasy|Romance,Cinderella,Kenneth Branagh,Hayley Atwell,Derek Jacobi,Lily James,dress|duke|fairy godmother|fairy tale|pumpkin
240,111961,Animation|Children|Fantasy|Romance,Cinderella,Kenneth Branagh,Hayley Atwell,Derek Jacobi,Lily James,dress|duke|fairy godmother|fairy tale|pumpkin
241,111961,Animation|Children|Fantasy|Romance,Cinderella,Kenneth Branagh,Hayley Atwell,Derek Jacobi,Lily James,dress|duke|fairy godmother|fairy tale|pumpkin
242,130073,Adventure|Children|Drama|Sci-Fi,Cinderella,Kenneth Branagh,Hayley Atwell,Derek Jacobi,Lily James,dress|duke|fairy godmother|fairy tale|pumpkin
243,130073,Adventure|Children|Drama|Sci-Fi,Cinderella,Kenneth Branagh,Hayley Atwell,Derek Jacobi,Lily James,dress|duke|fairy godmother|fairy tale|pumpkin
244,1027,Adventure|Drama,Robin Hood: Prince of Thieves,Kevin Reynolds,Alan Rickman,Morgan Freeman,Michael Wincott,balladeer|crusades|england|king|modern minstrel
245,1028,Children|Comedy|Fantasy|Musical,Mary Poppins,Robert Stevenson,Ed Wynn,Glynis Johns,Elsa Lanchester,banker|female protagonist|live action and animation|magic|nanny
246,1030,Adventure|Animation|Children|Musical,Pete's Dragon,David Lowery,Bryce Dallas Howard,Oona Laurence,Isiah Whitlock Jr.,
247,1032,Adventure|Animation|Children|Fantasy|Musical,Alice in Wonderland,Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion
248,1032,Adventure|Animation|Children|Fantasy|Musical,Alice in Wonderland,Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion
249,31490,Adventure|Comedy|Fantasy,Alice in Wonderland,Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion
250,31490,Adventure|Comedy|Fantasy,Alice in Wonderland,Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion
251,53771,Adventure|Children|Fantasy,Alice in Wonderland,Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion
252,53771,Adventure|Children|Fantasy,Alice in Wonderland,Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion
253,74789,Adventure|Fantasy|IMAX,Alice in Wonderland,Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion
254,74789,Adventure|Fantasy|IMAX,Alice in Wonderland,Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion
255,80748,Adventure|Children|Fantasy,Alice in Wonderland,Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion
256,80748,Adventure|Children|Fantasy,Alice in Wonderland,Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion
257,124048,Children|Fantasy|Sci-Fi,Alice in Wonderland,Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion
258,124048,Children|Fantasy|Sci-Fi,Alice in Wonderland,Tim Burton,Johnny Depp,Alan Rickman,Anne Hathaway,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion
259,1034,Comedy|Crime|Drama|Thriller,Freeway,Matthew Bright,Bokeem Woodbine,Dan Hedaya,Robert Peters,freeway|nightmare|police|school|trailer park
260,104664,Thriller,Freeway,Matthew Bright,Bokeem Woodbine,Dan Hedaya,Robert Peters,freeway|nightmare|police|school|trailer park
261,1036,Action|Crime|Thriller,Die Hard,John McTiernan,Alan Rickman,Bruce Willis,Reginald VelJohnson,christmas|christmas eve|christmas party|held at gunpoint|hostage
262,1042,Comedy|Drama,That Thing You Do!,Tom Hanks,Tom Hanks,Charlize Theron,Ethan Embry,band|drummer|jazz|pennsylvania|song
263,1051,Drama,Trees Lounge,Steve Buscemi,Steve Buscemi,Debi Mazar,Carol Kane,alcoholic drink|bar|drink|drinking|drunk
264,1054,Drama,Get on the Bus,Spike Lee,Bernie Mac,Harry Lennix,Andre Braugher,actor|bus|march|million man march|religion
265,1055,Thriller,Shadow Conspiracy,George P. Cosmatos,Sam Waterston,Ben Gazzara,Nicholas Turturro,american president|assassin|conspiracy|president|white house
266,1057,Comedy|Musical|Romance,Everyone Says I Love You,Woody Allen,Natasha Lyonne,Gaby Hoffmann,Jeff DeRocker,engagement|grandfather|liberal|maid|song
267,1060,Comedy|Drama,Swingers,Doug Liman,Jon Favreau,Alex Désert,Blake Lindsley,actor|black panties|cult film|friend|upskirt
268,1061,Thriller,Sleepers,Barry Levinson,Robert De Niro,Brad Pitt,Minnie Driver,boy|guard|kicked in the crotch|prank|sexual abuse
269,1066,Comedy|Musical|Romance,Shall We Dance,Peter Chelsom,Lisa Ann Walter,Nick Cannon,Omar Benson Miller,dance|dance competition|dance lesson|love|teacher
270,1073,Children|Comedy|Fantasy|Musical,Willy Wonka & the Chocolate Factory,Mel Stuart,Peter Ostrum,Jack Albertson,Julie Dawn Cole,candy|chocolate|factory|miniaturization|sudden change in size
271,1077,Comedy|Sci-Fi,Sleeper,Woody Allen,Woody Allen,John Beck,Mews Small,frozen|future|health food|leader|police
272,1078,Comedy|War,Bananas,Woody Allen,Woody Allen,Charlotte Rae,Louise Lasser,fictitious country|latin america|president|rebellion|reference to fidel castro
273,1089,Crime|Mystery|Thriller,Reservoir Dogs,Quentin Tarantino,Quentin Tarantino,Steve Buscemi,Chris Penn,gang|heist|heist gone wrong|nonlinear timeline|robbery
274,1090,Drama|War,Platoon,Oliver Stone,Johnny Depp,Tom Berenger,Kevin Dillon,1960s|famous score|hero|vietnam|vietnam war
275,1095,Drama,Glengarry Glen Ross,James Foley,Kevin Spacey,Al Pacino,Jude Ciccolella,office|pressure|real estate|robbery|sales
276,1097,Children|Drama|Sci-Fi,E.T. the Extra-Terrestrial,Steven Spielberg,Henry Thomas,Dee Wallace,Peter Coyote,bicyclist|boy|doll|star wars reference|voice impersonation
277,1100,Action|Drama|Romance,Days of Thunder,Tony Scott,Tom Cruise,Robert Duvall,Randy Quaid,driver|hot shot|racing|stock car driver|team
278,1101,Action|Romance,Top Gun,Tony Scott,Tom Cruise,Tom Skerritt,Adrian Pasdar,flying|gay subtext|machismo|male objectification|pilot
279,1107,Comedy,Loser,Amy Heckerling,Andy Dick,Robert Miano,Zak Orth,college|loser|love|new york city|overdose
280,3616,Comedy|Romance,Loser,Amy Heckerling,Andy Dick,Robert Miano,Zak Orth,college|loser|love|new york city|overdose
281,1115,Drama,Sleepover,Joe Nussbaum,Steve Carell,Alexa PenaVega,Hunter Parrish,best friend|party|rival|scavenger hunt|sleepover
282,8642,Comedy,Sleepover,Joe Nussbaum,Steve Carell,Alexa PenaVega,Hunter Parrish,best friend|party|rival|scavenger hunt|sleepover
283,1129,Action|Adventure|Sci-Fi|Thriller,Escape from New York,John Carpenter,Donald Pleasence,Adrienne Barbeau,Tom Atkins,1990s|police|prison|rescue|year 1997
284,1135,Comedy,Private Benjamin,Howard Zieff,Eileen Brennan,Albert Brooks,Alan Oppenheimer,camera shot of feet|female stockinged feet|loss of husband|pantyhose|suntan pantyhose
285,1136,Adventure|Comedy|Fantasy,Monty Python and the Holy Grail,Terry Gilliam,Eric Idle,Michael Palin,Terry Jones,camelot|holy grail|king arthur|knight|lancelot
286,1142,Drama,Get Over It,Tommy O'Haver,Mila Kunis,Kirsten Dunst,Carmen Electra,basketball|dancer|high school|love triangle|shakespeare's a midsummer night's dream
287,4168,Comedy|Romance,Get Over It,Tommy O'Haver,Mila Kunis,Kirsten Dunst,Carmen Electra,basketball|dancer|high school|love triangle|shakespeare's a midsummer night's dream
288,1186,Drama,"Sex, Lies, and Videotape",Steven Soderbergh,Peter Gallagher,Laura San Giacomo,Steven Brill,affair|interview|marriage|sex|videotape
289,1193,Drama,One Flew Over the Cuckoo's Nest,Milos Forman,Scatman Crothers,Michael Berryman,Louise Fletcher,1960s|escape|mental institution|nurse|sexuality
290,1196,Action|Adventure|Sci-Fi,Star Wars: Episode V - The Empire Strikes Back,Irvin Kershner,Harrison Ford,Kenny Baker,Anthony Daniels,duel|famous twist|rebel|rescue|snowy landscape
291,1199,Fantasy|Sci-Fi,Brazil,Terry Gilliam,Robert De Niro,Bob Hoskins,Jim Broadbent,black comedy|bureaucracy|dream|terrorist|wrongful arrest
292,1200,Action|Adventure|Horror|Sci-Fi,Aliens,James Cameron,Michael Biehn,Carrie Henn,Jenette Goldstein,alien|human versus alien|monster|rescue mission|space marine
293,1203,Drama,12 Angry Men,Sidney Lumet,Jack Warden,Lee J. Cobb,John Fiedler,courtroom|dialogue driven|dialogue driven storyline|jury|murder
294,77846,Crime|Drama,12 Angry Men,Sidney Lumet,Jack Warden,Lee J. Cobb,John Fiedler,courtroom|dialogue driven|dialogue driven storyline|jury|murder
295,1204,Adventure|Drama|War,Lawrence of Arabia,David Lean,Claude Rains,José Ferrer,Jack Hawkins,arab|british military|desert|ottoman empire|t.e. lawrence
296,1207,Drama,To Kill a Mockingbird,Robert Mulligan,Robert Duvall,Brock Peters,William Windom,1930s|alabama|lawyer|six year old|trial
